t(s),U1(V)
"0,142000","-0,431294"
"0,143000","-0,431294"
"0,144000","-0,426034"
"0,145000","-0,426034"
"0,146000","-0,426034"
"0,147000","-0,420775"
"0,148000","-0,415515"
"0,149000","-0,410255"
"0,150000","-0,415515"
"0,151000","-0,410255"
"0,152000","-0,410255"
"0,153000","-0,404996"
"0,154000","-0,404996"
"0,155000","-0,399736"
"0,156000","-0,394476"
"0,157000","-0,394476"
"0,158000","-0,394476"
"0,159000","-0,389217"
"0,160000","-0,383957"
"0,161000","-0,383957"
"0,162000","-0,383957"
"0,163000","-0,378697"
"0,164000","-0,378697"
"0,165000","-0,373438"
"0,166000","-0,373438"
"0,167000","-0,368178"
"0,168000","-0,368178"
"0,169000","-0,368178"
"0,170000","-0,362918"
"0,171000","-0,357659"
"0,172000","-0,357659"
"0,173000","-0,352399"
"0,174000","-0,352399"
"0,175000","-0,347139"
"0,176000","-0,347139"
"0,177000","-0,341879"
"0,178000","-0,341879"
"0,179000","-0,336620"
"0,180000","-0,336620"
"0,181000","-0,331360"
"0,182000","-0,331360"
"0,183000","-0,326100"
"0,184000","-0,326100"
"0,185000","-0,326100"
"0,186000","-0,320841"
"0,187000","-0,315581"
"0,188000","-0,315581"
"0,189000","-0,310321"
"0,190000","-0,310321"
"0,191000","-0,305062"
"0,192000","-0,299802"
"0,193000","-0,299802"
"0,194000","-0,299802"
"0,195000","-0,294542"
"0,196000","-0,289283"
"0,197000","-0,289283"
"0,198000","-0,289283"
"0,199000","-0,284023"
"0,200000","-0,278763"
"0,201000","-0,278763"
"0,202000","-0,278763"
"0,203000","-0,273504"
"0,204000","-0,273504"
"0,205000","-0,268244"
"0,206000","-0,268244"
"0,207000","-0,262984"
"0,208000","-0,262984"
"0,209000","-0,257725"
"0,210000","-0,252465"
"0,211000","-0,252465"
"0,212000","-0,252465"
"0,213000","-0,247205"
"0,214000","-0,241945"
"0,215000","-0,241945"
"0,216000","-0,241945"
"0,217000","-0,236686"
"0,218000","-0,231426"
"0,219000","-0,231426"
"0,220000","-0,226166"
"0,221000","-0,226166"
"0,222000","-0,220907"
"0,223000","-0,220907"
"0,224000","-0,220907"
"0,225000","-0,215647"
"0,226000","-0,210387"
"0,227000","-0,205128"
"0,228000","-0,205128"
"0,229000","-0,205128"
"0,230000","-0,205128"
"0,231000","-0,199868"
"0,232000","-0,194608"
"0,233000","-0,194608"
"0,234000","-0,189349"
"0,235000","-0,189349"
"0,236000","-0,184089"
"0,237000","-0,178829"
"0,238000","-0,178829"
"0,239000","-0,173570"
"0,240000","-0,173570"
"0,241000","-0,168310"
"0,242000","-0,168310"
"0,243000","-0,163050"
"0,244000","-0,163050"
"0,245000","-0,157791"
"0,246000","-0,157791"
"0,247000","-0,152531"
"0,248000","-0,147271"
"0,249000","-0,147271"
"0,250000","-0,147271"
"0,251000","-0,142011"
"0,252000","-0,136752"
"0,253000","-0,136752"
"0,254000","-0,131492"
"0,255000","-0,136752"
"0,256000","-0,131492"
"0,257000","-0,126232"
"0,258000","-0,120973"
"0,259000","-0,120973"
"0,260000","-0,120973"
"0,261000","-0,115713"
"0,262000","-0,110453"
"0,263000","-0,110453"
"0,264000","-0,105194"
"0,265000","-0,099934"
"0,266000","-0,099934"
"0,267000","-0,094674"
"0,268000","-0,094674"
"0,269000","-0,094674"
"0,270000","-0,084155"
"0,271000","-0,084155"
"0,272000","-0,084155"
"0,273000","-0,078895"
"0,274000","-0,078895"
"0,275000","-0,073636"
"0,276000","-0,068376"
"0,277000","-0,073636"
"0,278000","-0,068376"
"0,279000","-0,063116"
"0,280000","-0,057857"
"0,281000","-0,057857"
"0,282000","-0,057857"
"0,283000","-0,052597"
"0,284000","-0,052597"
"0,285000","-0,047337"
"0,286000","-0,042077"
"0,287000","-0,036818"
"0,288000","-0,042077"
"0,289000","-0,031558"
"0,290000","-0,031558"
"0,291000","-0,031558"
"0,292000","-0,026298"
"0,293000","-0,021039"
"0,294000","-0,021039"
"0,295000","-0,015779"
"0,296000","-0,015779"
"0,297000","-0,010519"
"0,298000","-0,010519"
"0,299000","-0,005260"
"0,300000","-0,005260"
"0,301000","0,000000"
"0,302000","0,000000"
"0,303000","0,005260"
"0,304000","0,005260"
"0,305000","0,010519"
"0,306000","0,010519"
"0,307000","0,015779"
"0,308000","0,021039"
"0,309000","0,021039"
"0,310000","0,026298"
"0,311000","0,026298"
"0,312000","0,031558"
"0,313000","0,031558"
"0,314000","0,031558"
"0,315000","0,036818"
"0,316000","0,042077"
"0,317000","0,042077"
"0,318000","0,047337"
"0,319000","0,047337"
"0,320000","0,052597"
"0,321000","0,057857"
"0,322000","0,057857"
"0,323000","0,063116"
"0,324000","0,063116"
"0,325000","0,063116"
"0,326000","0,068376"
"0,327000","0,073636"
"0,328000","0,073636"
"0,329000","0,078895"
"0,330000","0,078895"
"0,331000","0,084155"
"0,332000","0,089415"
"0,333000","0,089415"
"0,334000","0,089415"
"0,335000","0,094674"
"0,336000","0,099934"
"0,337000","0,099934"
"0,338000","0,105194"
"0,339000","0,105194"
"0,340000","0,105194"
"0,341000","0,110453"
"0,342000","0,115713"
"0,343000","0,115713"
"0,344000","0,120973"
"0,345000","0,120973"
"0,346000","0,120973"
"0,347000","0,126232"
"0,348000","0,131492"
"0,349000","0,136752"
"0,350000","0,136752"
"0,351000","0,142011"
"0,352000","0,136752"
"0,353000","0,147271"
"0,354000","0,147271"
"0,355000","0,152531"
"0,356000","0,152531"
"0,357000","0,157791"
"0,358000","0,157791"
"0,359000","0,163050"
"0,360000","0,168310"
"0,361000","0,168310"
"0,362000","0,168310"
"0,363000","0,173570"
"0,364000","0,173570"
"0,365000","0,178829"
"0,366000","0,184089"
"0,367000","0,184089"
"0,368000","0,189349"
"0,369000","0,189349"
"0,370000","0,189349"
"0,371000","0,194608"
"0,372000","0,199868"
"0,373000","0,205128"
"0,374000","0,205128"
"0,375000","0,205128"
"0,376000","0,210387"
"0,377000","0,210387"
"0,378000","0,210387"
"0,379000","0,215647"
"0,380000","0,220907"
"0,381000","0,220907"
"0,382000","0,226166"
"0,383000","0,226166"
"0,384000","0,231426"
"0,385000","0,231426"
"0,386000","0,236686"
"0,387000","0,241945"
"0,388000","0,241945"
"0,389000","0,241945"
"0,390000","0,247205"
"0,391000","0,252465"
"0,392000","0,252465"
"0,393000","0,252465"
"0,394000","0,257725"
"0,395000","0,262984"
"0,396000","0,262984"
"0,397000","0,268244"
"0,398000","0,268244"
"0,399000","0,273504"
"0,400000","0,273504"
"0,401000","0,273504"
"0,402000","0,278763"
"0,403000","0,278763"
"0,404000","0,284023"
"0,405000","0,289283"
"0,406000","0,289283"
"0,407000","0,294542"
"0,408000","0,294542"
"0,409000","0,299802"
"0,410000","0,299802"
"0,411000","0,305062"
"0,412000","0,310321"
"0,413000","0,310321"
"0,414000","0,310321"
"0,415000","0,315581"
"0,416000","0,315581"
"0,417000","0,320841"
"0,418000","0,320841"
"0,419000","0,326100"
"0,420000","0,326100"
"0,421000","0,331360"
"0,422000","0,331360"
"0,423000","0,336620"
"0,424000","0,336620"
"0,425000","0,336620"
"0,426000","0,341879"
"0,427000","0,347139"
"0,428000","0,347139"
"0,429000","0,347139"
"0,430000","0,352399"
"0,431000","0,357659"
"0,432000","0,357659"
"0,433000","0,362918"
"0,434000","0,362918"
"0,435000","0,362918"
"0,436000","0,368178"
"0,437000","0,368178"
"0,438000","0,373438"
"0,439000","0,373438"
"0,440000","0,378697"
"0,441000","0,378697"
"0,442000","0,383957"
"0,443000","0,389217"
"0,444000","0,389217"
"0,445000","0,389217"
"0,446000","0,394476"
"0,447000","0,394476"
"0,448000","0,399736"
"0,449000","0,399736"
"0,450000","0,404996"
"0,451000","0,404996"
"0,452000","0,410255"
"0,453000","0,410255"
"0,454000","0,415515"
"0,455000","0,415515"
"0,456000","0,415515"
"0,457000","0,420775"
"0,458000","0,426034"
"0,459000","0,426034"
"0,460000","0,431294"
"0,461000","0,431294"
"0,462000","0,431294"
"0,463000","0,436554"
"0,464000","0,436554"
"0,465000","0,441813"
"0,466000","0,441813"
"0,467000","0,447073"
"0,468000","0,447073"
"0,469000","0,447073"
"0,470000","0,452333"
"0,471000","0,452333"
"0,472000","0,457593"
"0,473000","0,462852"
"0,474000","0,462852"
"0,475000","0,462852"
"0,476000","0,468112"
"0,477000","0,468112"
"0,478000","0,468112"
"0,479000","0,473372"
"0,480000","0,478631"
"0,481000","0,478631"
"0,482000","0,478631"
"0,483000","0,478631"
"0,484000","0,483891"
"0,485000","0,489151"
"0,486000","0,489151"
"0,487000","0,489151"
"0,488000","0,494410"
"0,489000","0,499670"
"0,490000","0,499670"
"0,491000","0,504930"
"0,492000","0,504930"
"0,493000","0,504930"
"0,494000","0,504930"
"0,495000","0,510189"
"0,496000","0,510189"
"0,497000","0,515449"
"0,498000","0,515449"
"0,499000","0,520709"
"0,500000","0,520709"
"0,501000","0,520709"
"0,502000","0,525968"
"0,503000","0,531228"
"0,504000","0,531228"
"0,505000","0,531228"
"0,506000","0,536488"
"0,507000","0,536488"
"0,508000","0,536488"
"0,509000","0,541747"
"0,510000","0,541747"
"0,511000","0,547007"
"0,512000","0,547007"
"0,513000","0,552267"
"0,514000","0,552267"
"0,515000","0,552267"
"0,516000","0,557527"
"0,517000","0,557527"
"0,518000","0,562786"
"0,519000","0,568046"
"0,520000","0,562786"
"0,521000","0,568046"
"0,522000","0,568046"
"0,523000","0,573306"
"0,524000","0,573306"
"0,525000","0,573306"
"0,526000","0,578565"
"0,527000","0,578565"
"0,528000","0,583825"
"0,529000","0,583825"
"0,530000","0,583825"
"0,531000","0,589085"
"0,532000","0,589085"
"0,533000","0,594344"
"0,534000","0,594344"
"0,535000","0,594344"
"0,536000","0,599604"
"0,537000","0,599604"
"0,538000","0,604864"
"0,539000","0,604864"
"0,540000","0,610123"
"0,541000","0,610123"
"0,542000","0,610123"
"0,543000","0,615383"
"0,544000","0,615383"
"0,545000","0,615383"
"0,546000","0,615383"
"0,547000","0,620643"
"0,548000","0,620643"
"0,549000","0,625902"
"0,550000","0,625902"
"0,551000","0,625902"
"0,552000","0,631162"
"0,553000","0,631162"
"0,554000","0,631162"
"0,555000","0,631162"
"0,556000","0,636422"
"0,557000","0,636422"
"0,558000","0,636422"
"0,559000","0,641681"
"0,560000","0,646941"
"0,561000","0,646941"
"0,562000","0,646941"
"0,563000","0,652201"
"0,564000","0,646941"
"0,565000","0,652201"
"0,566000","0,657461"
"0,567000","0,657461"
"0,568000","0,657461"
"0,569000","0,657461"
"0,570000","0,662720"
"0,571000","0,662720"
"0,572000","0,667980"
"0,573000","0,667980"
"0,574000","0,667980"
"0,575000","0,667980"
"0,576000","0,673240"
"0,577000","0,673240"
"0,578000","0,678499"
"0,579000","0,673240"
"0,580000","0,678499"
"0,581000","0,678499"
"0,582000","0,683759"
"0,583000","0,683759"
"0,584000","0,683759"
"0,585000","0,683759"
"0,586000","0,689019"
"0,587000","0,689019"
"0,588000","0,689019"
"0,589000","0,694278"
"0,590000","0,694278"
"0,591000","0,699538"
"0,592000","0,694278"
"0,593000","0,699538"
"0,594000","0,699538"
"0,595000","0,699538"
"0,596000","0,704798"
"0,597000","0,710057"
"0,598000","0,704798"
"0,599000","0,710057"
"0,600000","0,710057"
"0,601000","0,710057"
"0,602000","0,710057"
"0,603000","0,715317"
"0,604000","0,715317"
"0,605000","0,720577"
"0,606000","0,720577"
"0,607000","0,720577"
"0,608000","0,720577"
"0,609000","0,725836"
"0,610000","0,720577"
"0,611000","0,725836"
"0,612000","0,731096"
"0,613000","0,725836"
"0,614000","0,725836"
"0,615000","0,731096"
"0,616000","0,736356"
"0,617000","0,736356"
"0,618000","0,736356"
"0,619000","0,736356"
"0,620000","0,741615"
"0,621000","0,741615"
"0,622000","0,741615"
"0,623000","0,741615"
"0,624000","0,746875"
"0,625000","0,741615"
"0,626000","0,746875"
"0,627000","0,746875"
"0,628000","0,746875"
"0,629000","0,752135"
"0,630000","0,752135"
"0,631000","0,752135"
"0,632000","0,752135"
"0,633000","0,757395"
"0,634000","0,757395"
"0,635000","0,757395"
"0,636000","0,762654"
"0,637000","0,762654"
"0,638000","0,762654"
"0,639000","0,762654"
"0,640000","0,762654"
"0,641000","0,762654"
"0,642000","0,762654"
"0,643000","0,767914"
"0,644000","0,767914"
"0,645000","0,767914"
"0,646000","0,767914"
"0,647000","0,767914"
"0,648000","0,773174"
"0,649000","0,773174"
"0,650000","0,773174"
"0,651000","0,773174"
"0,652000","0,778433"
"0,653000","0,778433"
"0,654000","0,778433"
"0,655000","0,778433"
"0,656000","0,778433"
"0,657000","0,783693"
"0,658000","0,783693"
"0,659000","0,783693"
"0,660000","0,788953"
"0,661000","0,783693"
"0,662000","0,783693"
"0,663000","0,788953"
"0,664000","0,788953"
"0,665000","0,788953"
"0,666000","0,794212"
"0,667000","0,794212"
"0,668000","0,794212"
"0,669000","0,794212"
"0,670000","0,794212"
"0,671000","0,794212"
"0,672000","0,799472"
"0,673000","0,794212"
"0,674000","0,799472"
"0,675000","0,799472"
"0,676000","0,799472"
"0,677000","0,799472"
"0,678000","0,799472"
"0,679000","0,799472"
"0,680000","0,804732"
"0,681000","0,804732"
"0,682000","0,804732"
"0,683000","0,804732"
"0,684000","0,804732"
"0,685000","0,804732"
"0,686000","0,804732"
"0,687000","0,809991"
"0,688000","0,804732"
"0,689000","0,809991"
"0,690000","0,809991"
"0,691000","0,815251"
"0,692000","0,809991"
"0,693000","0,809991"
"0,694000","0,809991"
"0,695000","0,809991"
"0,696000","0,815251"
"0,697000","0,815251"
"0,698000","0,815251"
"0,699000","0,815251"
"0,700000","0,815251"
"0,701000","0,815251"
"0,702000","0,815251"
"0,703000","0,815251"
"0,704000","0,820511"
"0,705000","0,815251"
"0,706000","0,820511"
"0,707000","0,815251"
"0,708000","0,820511"
"0,709000","0,820511"
"0,710000","0,820511"
"0,711000","0,820511"
"0,712000","0,820511"
"0,713000","0,825770"
"0,714000","0,825770"
"0,715000","0,825770"
"0,716000","0,825770"
"0,717000","0,825770"
"0,718000","0,825770"
"0,719000","0,825770"
"0,720000","0,825770"
"0,721000","0,825770"
"0,722000","0,831030"
"0,723000","0,825770"
"0,724000","0,825770"
"0,725000","0,825770"
"0,726000","0,825770"
"0,727000","0,825770"
"0,728000","0,831030"
"0,729000","0,831030"
"0,730000","0,831030"
"0,731000","0,831030"
"0,732000","0,831030"
"0,733000","0,831030"
"0,734000","0,831030"
"0,735000","0,831030"
"0,736000","0,831030"
"0,737000","0,831030"
"0,738000","0,831030"
"0,739000","0,831030"
"0,740000","0,831030"
"0,741000","0,831030"
"0,742000","0,831030"
"0,743000","0,831030"
"0,744000","0,836290"
"0,745000","0,831030"
"0,746000","0,836290"
"0,747000","0,836290"
"0,748000","0,831030"
"0,749000","0,836290"
"0,750000","0,836290"
"0,751000","0,836290"
"0,752000","0,836290"
"0,753000","0,836290"
"0,754000","0,836290"
"0,755000","0,836290"
"0,756000","0,836290"
"0,757000","0,831030"
"0,758000","0,836290"
"0,759000","0,836290"
"0,760000","0,836290"
"0,761000","0,831030"
"0,762000","0,831030"
"0,763000","0,831030"
"0,764000","0,836290"
"0,765000","0,836290"
"0,766000","0,831030"
"0,767000","0,836290"
"0,768000","0,836290"
"0,769000","0,836290"
"0,770000","0,836290"
"0,771000","0,836290"
"0,772000","0,831030"
"0,773000","0,836290"
"0,774000","0,831030"
"0,775000","0,836290"
"0,776000","0,831030"
"0,777000","0,831030"
"0,778000","0,836290"
"0,779000","0,831030"
"0,780000","0,831030"
"0,781000","0,831030"
"0,782000","0,831030"
"0,783000","0,831030"
"0,784000","0,836290"
"0,785000","0,831030"
"0,786000","0,831030"
"0,787000","0,831030"
"0,788000","0,831030"
"0,789000","0,836290"
"0,790000","0,831030"
"0,791000","0,831030"
"0,792000","0,825770"
"0,793000","0,831030"
"0,794000","0,831030"
"0,795000","0,831030"
"0,796000","0,825770"
"0,797000","0,825770"
"0,798000","0,831030"
"0,799000","0,825770"
"0,800000","0,825770"
"0,801000","0,825770"
"0,802000","0,831030"
"0,803000","0,825770"
"0,804000","0,825770"
"0,805000","0,825770"
"0,806000","0,825770"
"0,807000","0,825770"
"0,808000","0,820511"
"0,809000","0,825770"
"0,810000","0,825770"
"0,811000","0,825770"
"0,812000","0,825770"
"0,813000","0,820511"
"0,814000","0,820511"
"0,815000","0,820511"
"0,816000","0,820511"
"0,817000","0,820511"
"0,818000","0,820511"
"0,819000","0,820511"
"0,820000","0,820511"
"0,821000","0,815251"
"0,822000","0,815251"
"0,823000","0,815251"
"0,824000","0,815251"
"0,825000","0,815251"
"0,826000","0,809991"
"0,827000","0,815251"
"0,828000","0,815251"
"0,829000","0,815251"
"0,830000","0,809991"
"0,831000","0,809991"
"0,832000","0,809991"
"0,833000","0,809991"
"0,834000","0,809991"
"0,835000","0,809991"
"0,836000","0,804732"
"0,837000","0,809991"
"0,838000","0,804732"
"0,839000","0,804732"
"0,840000","0,804732"
"0,841000","0,804732"
"0,842000","0,804732"
"0,843000","0,799472"
"0,844000","0,799472"
"0,845000","0,799472"
"0,846000","0,799472"
"0,847000","0,799472"
"0,848000","0,799472"
"0,849000","0,799472"
"0,850000","0,799472"
"0,851000","0,794212"
"0,852000","0,794212"
"0,853000","0,794212"
"0,854000","0,788953"
"0,855000","0,788953"
"0,856000","0,788953"
"0,857000","0,788953"
"0,858000","0,788953"
"0,859000","0,788953"
"0,860000","0,788953"
"0,861000","0,788953"
"0,862000","0,783693"
"0,863000","0,783693"
"0,864000","0,783693"
"0,865000","0,783693"
"0,866000","0,783693"
"0,867000","0,783693"
"0,868000","0,783693"
"0,869000","0,778433"
"0,870000","0,778433"
"0,871000","0,778433"
"0,872000","0,778433"
"0,873000","0,773174"
"0,874000","0,773174"
"0,875000","0,773174"
"0,876000","0,773174"
"0,877000","0,773174"
"0,878000","0,767914"
"0,879000","0,767914"
"0,880000","0,767914"
"0,881000","0,767914"
"0,882000","0,762654"
"0,883000","0,762654"
"0,884000","0,762654"
"0,885000","0,757395"
"0,886000","0,762654"
"0,887000","0,757395"
"0,888000","0,762654"
"0,889000","0,757395"
"0,890000","0,757395"
"0,891000","0,752135"
"0,892000","0,752135"
"0,893000","0,752135"
"0,894000","0,752135"
"0,895000","0,752135"
"0,896000","0,752135"
"0,897000","0,752135"
"0,898000","0,746875"
"0,899000","0,746875"
"0,900000","0,741615"
"0,901000","0,741615"
"0,902000","0,736356"
"0,903000","0,741615"
"0,904000","0,736356"
"0,905000","0,736356"
"0,906000","0,731096"
"0,907000","0,731096"
"0,908000","0,731096"
"0,909000","0,731096"
"0,910000","0,731096"
"0,911000","0,725836"
"0,912000","0,725836"
"0,913000","0,725836"
"0,914000","0,725836"
"0,915000","0,720577"
"0,916000","0,720577"
"0,917000","0,720577"
"0,918000","0,715317"
"0,919000","0,720577"
"0,920000","0,715317"
"0,921000","0,710057"
"0,922000","0,710057"
"0,923000","0,710057"
"0,924000","0,710057"
"0,925000","0,704798"
"0,926000","0,710057"
"0,927000","0,704798"
"0,928000","0,704798"
"0,929000","0,704798"
"0,930000","0,699538"
"0,931000","0,699538"
"0,932000","0,699538"
"0,933000","0,694278"
"0,934000","0,694278"
"0,935000","0,694278"
"0,936000","0,689019"
"0,937000","0,689019"
"0,938000","0,689019"
"0,939000","0,683759"
"0,940000","0,689019"
"0,941000","0,683759"
"0,942000","0,683759"
"0,943000","0,683759"
"0,944000","0,678499"
"0,945000","0,678499"
"0,946000","0,678499"
"0,947000","0,673240"
"0,948000","0,667980"
"0,949000","0,667980"
"0,950000","0,667980"
"0,951000","0,667980"
"0,952000","0,662720"
"0,953000","0,662720"
"0,954000","0,662720"
"0,955000","0,657461"
"0,956000","0,657461"
"0,957000","0,657461"
"0,958000","0,652201"
"0,959000","0,652201"
"0,960000","0,652201"
"0,961000","0,652201"
"0,962000","0,646941"
"0,963000","0,646941"
"0,964000","0,641681"
"0,965000","0,641681"
"0,966000","0,636422"
"0,967000","0,636422"
"0,968000","0,636422"
"0,969000","0,631162"
"0,970000","0,631162"
"0,971000","0,631162"
"0,972000","0,631162"
"0,973000","0,625902"
"0,974000","0,625902"
"0,975000","0,625902"
"0,976000","0,620643"
"0,977000","0,620643"
"0,978000","0,615383"
"0,979000","0,620643"
"0,980000","0,615383"
"0,981000","0,610123"
"0,982000","0,610123"
"0,983000","0,604864"
"0,984000","0,604864"
"0,985000","0,604864"
"0,986000","0,599604"
"0,987000","0,604864"
"0,988000","0,594344"
"0,989000","0,594344"
"0,990000","0,589085"
"0,991000","0,589085"
"0,992000","0,589085"
"0,993000","0,589085"
"0,994000","0,589085"
"0,995000","0,583825"
"0,996000","0,583825"
"0,997000","0,578565"
"0,998000","0,578565"
"0,999000","0,573306"
"1,000,000","0,573306"
"1,001,000","0,573306"
"1,002,000","0,568046"
"1,003,000","0,562786"
"1,004,000","0,568046"
"1,005,000","0,562786"
"1,006,000","0,562786"
"1,007,000","0,557527"
"1,008,000","0,552267"
"1,009,000","0,552267"
"1,010,000","0,552267"
"1,011,000","0,552267"
"1,012,000","0,552267"
"1,013,000","0,547007"
"1,014,000","0,541747"
"1,015,000","0,536488"
"1,016,000","0,541747"
"1,017,000","0,536488"
"1,018,000","0,531228"
"1,019,000","0,531228"
"1,020,000","0,531228"
"1,021,000","0,525968"
"1,022,000","0,525968"
"1,023,000","0,525968"
"1,024,000","0,520709"
"1,025,000","0,515449"
"1,026,000","0,520709"
"1,027,000","0,515449"
"1,028,000","0,515449"
"1,029,000","0,510189"
"1,030,000","0,504930"
"1,031,000","0,504930"
"1,032,000","0,504930"
"1,033,000","0,499670"
"1,034,000","0,499670"
"1,035,000","0,499670"
"1,036,000","0,494410"
"1,037,000","0,489151"
"1,038,000","0,489151"
"1,039,000","0,483891"
"1,040,000","0,483891"
"1,041,000","0,483891"
"1,042,000","0,478631"
"1,043,000","0,478631"
"1,044,000","0,478631"
"1,045,000","0,473372"
"1,046,000","0,468112"
"1,047,000","0,468112"
"1,048,000","0,468112"
"1,049,000","0,462852"
"1,050,000","0,462852"
"1,051,000","0,457593"
"1,052,000","0,457593"
"1,053,000","0,452333"
"1,054,000","0,447073"
"1,055,000","0,452333"
"1,056,000","0,447073"
"1,057,000","0,447073"
"1,058,000","0,447073"
"1,059,000","0,441813"
"1,060,000","0,436554"
"1,061,000","0,436554"
"1,062,000","0,431294"
"1,063,000","0,431294"
"1,064,000","0,426034"
"1,065,000","0,426034"
"1,066,000","0,420775"
"1,067,000","0,420775"
"1,068,000","0,420775"
"1,069,000","0,415515"
"1,070,000","0,410255"
"1,071,000","0,410255"
"1,072,000","0,410255"
"1,073,000","0,410255"
"1,074,000","0,404996"
"1,075,000","0,399736"
"1,076,000","0,399736"
"1,077,000","0,394476"
"1,078,000","0,389217"
"1,079,000","0,389217"
"1,080,000","0,389217"
"1,081,000","0,383957"
"1,082,000","0,383957"
"1,083,000","0,378697"
"1,084,000","0,378697"
"1,085,000","0,378697"
"1,086,000","0,373438"
"1,087,000","0,368178"
"1,088,000","0,368178"
"1,089,000","0,362918"
"1,090,000","0,362918"
"1,091,000","0,357659"
"1,092,000","0,357659"
"1,093,000","0,352399"
"1,094,000","0,352399"
"1,095,000","0,352399"
"1,096,000","0,347139"
"1,097,000","0,347139"
"1,098,000","0,341879"
"1,099,000","0,336620"
"1,100,000","0,336620"
"1,101,000","0,331360"
"1,102,000","0,331360"
"1,103,000","0,326100"
"1,104,000","0,326100"
"1,105,000","0,320841"
"1,106,000","0,320841"
"1,107,000","0,320841"
"1,108,000","0,315581"
"1,109,000","0,315581"
"1,110,000","0,310321"
"1,111,000","0,310321"
"1,112,000","0,310321"
"1,113,000","0,305062"
"1,114,000","0,294542"
"1,115,000","0,299802"
"1,116,000","0,299802"
"1,117,000","0,294542"
"1,118,000","0,289283"
"1,119,000","0,289283"
"1,120,000","0,289283"
"1,121,000","0,284023"
"1,122,000","0,278763"
"1,123,000","0,273504"
"1,124,000","0,273504"
"1,125,000","0,273504"
"1,126,000","0,268244"
"1,127,000","0,268244"
"1,128,000","0,262984"
